id,original_text,masked_text,mask_spans_json
test_000418,بالنسبة لكابتن الوحدات المخضرم والرائع السوبر فيصل ابراهيم اعتزالك ليس في محله لانك لاعب ما زلت قادرا على العطاء وهذا ما اثبتوا في التدريبات واتمنى انك ترجع عن هالقرار يا سوبر الملاعب لاننا بحاجتك في الموسم,بالنسبة لكابتن [ORG_1] المخضرم والرائع السوبر [PERSON_1] اعتزالك ليس في محله لانك لاعب ما زلت قادرا على العطاء وهذا ما اثبتوا في التدريبات واتمنى انك ترجع عن هالقرار يا سوبر الملاعب لاننا بحاجتك في الموسم,"[{""start"": 15, ""end"": 22, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 46, ""end"": 58, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيصل ابراهيم"", ""mask_type"": ""PERSON""}]"
test_000420,والله بيرفع الراس هالمنتخب العالي بنجومه والله كلهم نجوم واسماء رنانه باسيا كلها . احنا كلنا خلف المنتخب . ابو قوره لاعب منتمي ولازم يوخد فرصته والجنرال سام دغلس كفيل برفع الحاله المعنويه للفريق باي لحظه في المباراه . ارجو من التلفزيون ان يعيد مباريات من اسيا الاخيره على شاشته لانعاش الذكرى العطرة للنشامى في قلوبنا وارجو من الاتحاد السلوي اتخاذ سبل كافيه لحث الشباب على الذهاب الى تركيا والوقوف خلف النشامى هناك . الله يرفع راسكم يا نشامى ويكون معكم والله انكم رجال,والله بيرفع الراس هالمنتخب العالي بنجومه والله كلهم نجوم واسماء رنانه ب[LOC_1] كلها . احنا كلنا خلف المنتخب . [PERSON_1] لاعب منتمي ولازم يوخد فرصته والجنرال [PERSON_2] كفيل برفع الحاله المعنويه للفريق باي لحظه في المباراه . ارجو من [ORG_1] ان يعيد مباريات من [LOC_1] الاخيره على شاشته لانعاش الذكرى العطرة للنشامى في قلوبنا وارجو من [ORG_2] اتخاذ سبل كافيه لحث الشباب على الذهاب الى [LOC_2] والوقوف خلف النشامى هناك . الله يرفع راسكم يا نشامى ويكون معكم والله انكم رجال,"[{""start"": 71, ""end"": 75, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسيا"", ""mask_type"": ""LOC""}, {""start"": 107, ""end"": 115, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابو قوره"", ""mask_type"": ""PERSON""}, {""start"": 153, ""end"": 161, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""سام دغلس"", ""mask_type"": ""PERSON""}, {""start"": 226, ""end"": 235, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""التلفزيون"", ""mask_type"": ""ORG""}, {""start"": 255, ""end"": 259, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسيا"", ""mask_type"": ""LOC""}, {""start"": 326, ""end"": 340, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الاتحاد السلوي"", ""mask_type"": ""ORG""}, {""start"": 383, ""end"": 388, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""تركيا"", ""mask_type"": ""LOC""}]"
test_000423,الفريق اللي اكتشفه ألماني لأنه ما في عندنا مقومات وبعدين شو صار التمثال لو راح اخر الدنيا بضل مكتوب عليه أنا من الأردن بلاد,الفريق اللي اكتشفه ألماني لأنه ما في عندنا مقومات وبعدين شو صار التمثال لو راح اخر الدنيا بضل مكتوب عليه أنا من [LOC_1] بلاد,"[{""start"": 112, ""end"": 118, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الأردن"", ""mask_type"": ""LOC""}]"
test_000426,النقطة الثانية التي أود التحدث فيه هو أن الاعلام للأسف معظمه فاسد سواء في الرياضة أو المجالات الأخرى لدرجة أن ما فعله ابوتريكة في هدفه في الجيش اعتبروه حلال وكمان أطلقوا على ابوتريكة القديس والشيخ والطيب وخلافة نفس اسأل سؤال لابوتريكة وإلي كل واحد أهلاوي هل ما فعله ابوتريكة حلال أم حرام . . . وهذا ما فعله مطصفي فهمي منه لله وشطة ابو شعر منكوش اللي نصفه شعر . . . فالزمالك اتسرق وهو اكبر منهم وسيظهر الحق في يوم,النقطة الثانية التي أود التحدث فيه هو أن الاعلام للأسف معظمه فاسد سواء في الرياضة أو المجالات الأخرى لدرجة أن ما فعله [PERSON_1] في هدفه في [ORG_1] اعتبروه حلال وكمان أطلقوا على [PERSON_1] القديس والشيخ والطيب وخلافة نفس اسأل سؤال ل[PERSON_1] وإلي كل واحد أهلاوي هل ما فعله [PERSON_1] حلال أم حرام . . . وهذا ما فعله [PERSON_2] منه لله وشطة ابو شعر منكوش اللي نصفه شعر . . . ف[ORG_2] اتسرق وهو اكبر منهم وسيظهر الحق في يوم,"[{""start"": 118, ""end"": 126, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابوتريكة"", ""mask_type"": ""PERSON""}, {""start"": 138, ""end"": 143, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الجيش"", ""mask_type"": ""ORG""}, {""start"": 174, ""end"": 182, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابوتريكة"", ""mask_type"": ""PERSON""}, {""start"": 226, ""end"": 234, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابوتريكة"", ""mask_type"": ""PERSON""}, {""start"": 266, ""end"": 274, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابوتريكة"", ""mask_type"": ""PERSON""}, {""start"": 307, ""end"": 317, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""مطصفي فهمي"", ""mask_type"": ""PERSON""}, {""start"": 366, ""end"": 373, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}]"
test_000428,- طريقتكم مرفوضة اذهب لاى بلد عربى او اوروبى و حاول التظاهر بلا تصريح او فى مكان غير مسموح فيه بذلك و جرب ان تصرخ و تضرب طوب على الشرطة و اؤكد لك انك ستشرف فى السجن عشر سنوات و لن تفتح فمها حقوق,- طريقتكم مرفوضة اذهب لاى بلد عربى او اوروبى و حاول التظاهر بلا تصريح او فى مكان غير مسموح فيه بذلك و جرب ان تصرخ و تضرب طوب على الشرطة و اؤكد لك انك ستشرف فى السجن [NUM_1] سنوات و لن تفتح فمها حقوق,"[{""start"": 165, ""end"": 168, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""عشر"", ""mask_type"": ""NUM""}]"
test_000431,عشان فرضا الاعتداء على المصري حصل ف اريتريا ف هوا مطالب ب رفع القضية او تقديم بلاغ في البلد اللي حصلت فيه,عشان فرضا الاعتداء على [PERSON_1] حصل ف [LOC_1] ف هوا مطالب ب رفع القضية او تقديم بلاغ في البلد اللي حصلت فيه,"[{""start"": 23, ""end"": 29, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""المصري"", ""mask_type"": ""PERSON""}, {""start"": 36, ""end"": 43, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اريتريا"", ""mask_type"": ""LOC""}]"
test_000432,أنهم عايزين أي حد وخلاص علشان يشيلوا مبارك وده,أنهم عايزين أي حد وخلاص علشان يشيلوا [PERSON_1] وده,"[{""start"": 37, ""end"": 42, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""مبارك"", ""mask_type"": ""PERSON""}]"
test_000433,أقول للاخ رقم 8 ان العالم كله مافيهوش حاجه اسمها مصر وان الخ رقم 3 عنده حق كل واحد بيبص لنفسه وحال بلده ومصلحه بلده مش بيبص للناس بتعمل ايه وهو بيتفرج يا اخى العزيز رقم 8 كل دى اخبار تافهه علشان ىضحكوا بيها على الناس اللى زيك ويداروا على خيبتهم وخيبتك ايها,أقول للاخ رقم [NUM_1] ان العالم كله مافيهوش حاجه اسمها [LOC_1] وان الخ رقم [NUM_2] عنده حق كل واحد بيبص لنفسه وحال بلده ومصلحه بلده مش بيبص للناس بتعمل ايه وهو بيتفرج يا اخى العزيز رقم [NUM_1] كل دى اخبار تافهه علشان ىضحكوا بيها على الناس اللى زيك ويداروا على خيبتهم وخيبتك ايها,"[{""start"": 14, ""end"": 15, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""8"", ""mask_type"": ""NUM""}, {""start"": 49, ""end"": 52, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 65, ""end"": 66, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""3"", ""mask_type"": ""NUM""}, {""start"": 169, ""end"": 170, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""8"", ""mask_type"": ""NUM""}]"
test_000434,اجل رحنا فيها ننتظر عشر سنين ثانية الله,اجل رحنا فيها ننتظر [NUM_1] ثانية الله,"[{""start"": 20, ""end"": 28, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""عشر سنين"", ""mask_type"": ""NUM""}]"
test_000435,والمشكلة انهم عاملين البلد ام بي سي,والمشكلة انهم عاملين البلد [ORG_1],"[{""start"": 27, ""end"": 35, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""ام بي سي"", ""mask_type"": ""ORG""}]"
test_000436,وجمهور نادي واحد لايمثل الجماهير السعودية بل يمثل نفسه,وجمهور نادي واحد لايمثل الجماهير [LOC_1] بل يمثل نفسه,"[{""start"": 33, ""end"": 41, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودية"", ""mask_type"": ""LOC""}]"
test_000439,اللي اعرفة ان نادي النصر موجود فقط لآنتظار مباراتة مع الكبير فريق,اللي اعرفة ان نادي [ORG_1] موجود فقط لآنتظار مباراتة مع الكبير فريق,"[{""start"": 19, ""end"": 24, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}]"
test_000447,فالشكر الشكر الى وزارة السياحة والمهندسين القائمين على المشروع لتعاونهم مع اهالي,فالشكر الشكر الى [ORG_1] والمهندسين القائمين على المشروع لتعاونهم مع اهالي,"[{""start"": 17, ""end"": 30, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""وزارة السياحة"", ""mask_type"": ""ORG""}]"
test_000448,ولا عمري سمعت ان مصري خلص عمله في السعودية وسافر و كفيله ما يدعي عليه من الظلم و القهر اللي,ولا عمري سمعت ان مصري خلص عمله في [LOC_1] وسافر و كفيله ما يدعي عليه من الظلم و القهر اللي,"[{""start"": 34, ""end"": 42, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعودية"", ""mask_type"": ""LOC""}]"
test_000449,والدرع كمان وحداتي وكأس الكؤؤس كمان وحداتي وكأس الاردن,والدرع كمان وحداتي وكأس الكؤؤس كمان وحداتي وكأس [LOC_1],"[{""start"": 48, ""end"": 54, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}]"
test_000450,ندوات ؟ وفين في مديرية 6 اكتوبر حبكت يعني ربنا يخدهم كلهم,ندوات ؟ وفين في مديرية [LOC_1] حبكت يعني ربنا يخدهم كلهم,"[{""start"": 23, ""end"": 31, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""6 اكتوبر"", ""mask_type"": ""LOC""}]"
test_000452,عقبال مايحيلوا كل الموظفين الذين في نقل العام للامانه لانهم قراراتهم بحق التكسي ظالمه زادوه مره خلال عام ونص مره والسرافيس 3 مرات والتكسي المميز خالف كل شروط ترخيصه والامانه تتفرج عليهم وين مكافحة الفساد عنهم ونزلوه لماذا ليحارب الناس المساكين برزقتهم التكسي الاصفر بالزور عايش حسبي الله ونعم,عقبال مايحيلوا كل الموظفين الذين في نقل العام للامانه لانهم قراراتهم بحق التكسي ظالمه زادوه مره خلال عام ونص مره والسرافيس [NUM_1] مرات والتكسي المميز خالف كل شروط ترخيصه والامانه تتفرج عليهم وين مكافحة الفساد عنهم ونزلوه لماذا ليحارب الناس المساكين برزقتهم التكسي الاصفر بالزور عايش حسبي الله ونعم,"[{""start"": 123, ""end"": 124, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""3"", ""mask_type"": ""NUM""}]"
test_000455,ووينكم عن حركة حسن العتيبي ودفعه للحكم طبعا هذا شي عادي عندكم لكن الي عليكم,ووينكم عن حركة [PERSON_1] ودفعه للحكم طبعا هذا شي عادي عندكم لكن الي عليكم,"[{""start"": 15, ""end"": 26, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسن العتيبي"", ""mask_type"": ""PERSON""}]"
test_000457,يا اخوان لسا قبل قليل قرانا على موقع الغد ان مواطنا اراد الانتحار لان الامانة صادرت بكارج القهوة التي كان يعتاش هو واولاده منها بدلا من ان يوفرو له عملا افضل يحفظ كرامته ويؤمن له دخلا افضل . . ويا ليت انهم نظروا الى رواتب بعض المسؤولين الذين تزيد رواتبهم عن عشرة آلاف دينار ليدعمو مثل هذا المواطن الشريف من تلك الرواتب,يا اخوان لسا قبل قليل قرانا على موقع [ORG_1] ان مواطنا اراد الانتحار لان الامانة صادرت بكارج القهوة التي كان يعتاش هو واولاده منها بدلا من ان يوفرو له عملا افضل يحفظ كرامته ويؤمن له دخلا افضل . . ويا ليت انهم نظروا الى رواتب بعض المسؤولين الذين تزيد رواتبهم عن [NUM_1] دينار ليدعمو مثل هذا المواطن الشريف من تلك الرواتب,"[{""start"": 37, ""end"": 41, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الغد"", ""mask_type"": ""ORG""}, {""start"": 258, ""end"": 267, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""عشرة آلاف"", ""mask_type"": ""NUM""}]"
test_000459,خلص بالناقص اعطيهم حسونه وعلاء مطالقه ولؤي العمايره,خلص بالناقص اعطيهم [PERSON_1] و[PERSON_2] و[PERSON_3],"[{""start"": 19, ""end"": 24, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسونه"", ""mask_type"": ""PERSON""}, {""start"": 26, ""end"": 37, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""علاء مطالقه"", ""mask_type"": ""PERSON""}, {""start"": 39, ""end"": 51, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""لؤي العمايره"", ""mask_type"": ""PERSON""}]"
test_000460,يلزمكم الحاج روراوة ايها ال . .,يلزمكم الحاج [PERSON_1] ايها ال . .,"[{""start"": 13, ""end"": 19, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""روراوة"", ""mask_type"": ""PERSON""}]"
test_000465,يا وحدات باي باي استنى السنه الجاي عاشق غزلان,يا [ORG_1] باي باي استنى [DATE_1] عاشق غزلان,"[{""start"": 3, ""end"": 8, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""وحدات"", ""mask_type"": ""ORG""}, {""start"": 23, ""end"": 34, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""السنه الجاي"", ""mask_type"": ""DATE""}]"
test_000467,ليس هناك اى مشكلة داخل حماس . . . والله,ليس هناك اى مشكلة داخل [ORG_1] . . . والله,"[{""start"": 23, ""end"": 27, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""حماس"", ""mask_type"": ""ORG""}]"
test_000468,لن تركع غزه الا لله,لن تركع [LOC_1] الا لله,"[{""start"": 8, ""end"": 11, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""غزه"", ""mask_type"": ""LOC""}]"
test_000469,يعني هل الحكومة اجت وجابت ضرايب ورفع اسعار وتدمير بلمواطن وبلاخر المواطن بصوت لصالحها نفسي اتعرف على واحد من ال 65 % من الي,يعني هل الحكومة اجت وجابت ضرايب ورفع اسعار وتدمير بلمواطن وبلاخر المواطن بصوت لصالحها نفسي اتعرف على واحد من ال [NUM_1] % من الي,"[{""start"": 112, ""end"": 114, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""65"", ""mask_type"": ""NUM""}]"
test_000470,بتاريخ : الأحد ، 4 أبريل 2010 - 22 : 55 يا عم ايمن اسكت الله يخليك الناس زهقت منك . .,بتاريخ : الأحد ، [DATE_1] - [TIME_1] يا عم [PERSON_1] اسكت الله يخليك الناس زهقت منك . .,"[{""start"": 17, ""end"": 29, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""4 أبريل 2010"", ""mask_type"": ""DATE""}, {""start"": 32, ""end"": 39, ""placeholder"": ""[TIME_1]"", ""surface_form"": ""22 : 55"", ""mask_type"": ""TIME""}, {""start"": 46, ""end"": 50, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ايمن"", ""mask_type"": ""PERSON""}]"
test_000471,احيي م / امين الزلبانى على تعليقة الرائع فأنا معه فى كل كلمة كتبها وأضيف انا موظف بالقطاع الخاص وفى شركة من أضخم الشركات المعروفة ولكن بالنسبة لحقوق العمال هيش على ما فيش بالنسبة لموضوع التأمينات صاحب الشركة جاب خبير فى التأمينات عشان يخدمه فسعادتك مثلا تشتغل فى الشركة 20 سنة وبعدين تلاقى الاساسى بتاعك 190 جنيه اللى هتاخد عليه معاشك وده كله عشان حصة الشركة فى التأمينات بتكونش,احيي م / [PERSON_1] على تعليقة الرائع فأنا معه فى كل كلمة كتبها وأضيف انا موظف بالقطاع الخاص وفى شركة من أضخم الشركات المعروفة ولكن بالنسبة لحقوق العمال هيش على ما فيش بالنسبة لموضوع التأمينات صاحب الشركة جاب خبير فى التأمينات عشان يخدمه فسعادتك مثلا تشتغل فى الشركة [DATE_1] وبعدين تلاقى الاساسى بتاعك [NUM_1] جنيه اللى هتاخد عليه معاشك وده كله عشان حصة الشركة فى التأمينات بتكونش,"[{""start"": 9, ""end"": 22, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""امين الزلبانى"", ""mask_type"": ""PERSON""}, {""start"": 270, ""end"": 276, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""20 سنة"", ""mask_type"": ""DATE""}, {""start"": 304, ""end"": 307, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""190"", ""mask_type"": ""NUM""}]"
test_000474,قال ايش : قال ضربة فيغاوا بالساعد وليس,قال ايش : قال ضربة [PERSON_1] بالساعد وليس,"[{""start"": 19, ""end"": 25, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيغاوا"", ""mask_type"": ""PERSON""}]"
test_000475,حتى يتحرك الامن لابد من مظاهرة ليحمى اهل القرية المسالمة اين رجال الشرطة والقسم ومديرية الامن قبل حدوث هذه الاعمال الاجرامية من بعض البلطجية الذين انتشروا فى كل اركان البلد ومعروفين لدى العامة ورجال الشرطة ويصلون ويجلون كان البلد ليس بها قانون ونعيش فى ادغال افريقا مع ثقتنا فى اللواء حبيب العادلى لكن لابد من وقفة اذاء هذه البلطجة والمعاكسات وعدم الانضباط فى البلد,حتى يتحرك الامن لابد من مظاهرة ليحمى اهل القرية المسالمة اين رجال الشرطة والقسم ومديرية الامن قبل حدوث هذه الاعمال الاجرامية من بعض البلطجية الذين انتشروا فى كل اركان البلد ومعروفين لدى العامة ورجال الشرطة ويصلون ويجلون كان البلد ليس بها قانون ونعيش فى ادغال [LOC_1] مع ثقتنا فى اللواء [PERSON_1] [PERSON_2] لكن لابد من وقفة اذاء هذه البلطجة والمعاكسات وعدم الانضباط فى البلد,"[{""start"": 259, ""end"": 265, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""افريقا"", ""mask_type"": ""LOC""}, {""start"": 285, ""end"": 289, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حبيب"", ""mask_type"": ""PERSON""}, {""start"": 290, ""end"": 297, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""العادلى"", ""mask_type"": ""PERSON""}]"
test_000476,ولا يجوز منك انك تقول انو العربي لا يستطيع مقارعة الوحدات والفيصلي وشباب,ولا يجوز منك انك تقول انو العربي لا يستطيع مقارعة [ORG_1] و[ORG_2] وشباب,"[{""start"": 50, ""end"": 57, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 59, ""end"": 66, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}]"
test_000481,الصوره سيئه لسمو الامير عبدالرحمن أن اكرمكم عند الله,الصوره سيئه لسمو الامير [PERSON_1] أن اكرمكم عند الله,"[{""start"": 24, ""end"": 33, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عبدالرحمن"", ""mask_type"": ""PERSON""}]"
test_000485,لو معالى الوزير شاطر يجى يتفرج على مدارس قرى محافظة الشرقية ويشوف العجب ليس عيبا من احد ولكن لضعف الامكانيات مدارس بدون دورات او اماكن لممارسة الانشطة فصول قذرة ومطلوب من التلاميذ تنظيف الفصول عندما يحضر التلاميذ للفصول فلى الصباح يجدو بالفصول بقايا زجاجات الخمر واعقاب سجائر المخدرات المشكلة ليست فى المدرس فقط المشكلة منظومة متكاملة تعليمية واجتماعية واقتصادية زيارات المدارس لن تكون هى الحل يا معالى,لو معالى الوزير شاطر يجى يتفرج على مدارس قرى محافظة [LOC_1] ويشوف العجب ليس عيبا من احد ولكن لضعف الامكانيات مدارس بدون دورات او اماكن لممارسة الانشطة فصول قذرة ومطلوب من التلاميذ تنظيف الفصول عندما يحضر التلاميذ للفصول فلى الصباح يجدو بالفصول بقايا زجاجات الخمر واعقاب سجائر المخدرات المشكلة ليست فى المدرس فقط المشكلة منظومة متكاملة تعليمية واجتماعية واقتصادية زيارات المدارس لن تكون هى الحل يا معالى,"[{""start"": 52, ""end"": 59, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الشرقية"", ""mask_type"": ""LOC""}]"
test_000486,"مبروك لشباب الاردن هذا الاداء الكبير و لكن لو يبتعد البعض عن النادوية العمياء و ما يدخل الفيصلي , صدقوني البعض لو يقرأ طبق اليوم من الطبيخ را تلاقيه يدخل الفيصلي في","مبروك ل[ORG_1] هذا الاداء الكبير و لكن لو يبتعد البعض عن النادوية العمياء و ما يدخل [ORG_2] , صدقوني البعض لو يقرأ طبق اليوم من الطبيخ را تلاقيه يدخل [ORG_2] في","[{""start"": 7, ""end"": 18, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""شباب الاردن"", ""mask_type"": ""ORG""}, {""start"": 88, ""end"": 95, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}, {""start"": 154, ""end"": 161, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}]"
test_000487,فرجعوا وعودوا الى الله سبحانة وتعالى وسيدنا محمد افضل الصلاة واتم التسليم,فرجعوا وعودوا الى الله سبحانة وتعالى وسيدنا [PERSON_1] افضل الصلاة واتم التسليم,"[{""start"": 44, ""end"": 48, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""محمد"", ""mask_type"": ""PERSON""}]"
test_000488,حنان ترك لابسه حجاب شرعى ومحترم جدا وفى نفس الوقت شرعى ولا هو الحجاب عندكو لازم عبايه سودا,[PERSON_1] لابسه حجاب شرعى ومحترم جدا وفى نفس الوقت شرعى ولا هو الحجاب عندكو لازم عبايه سودا,"[{""start"": 0, ""end"": 8, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حنان ترك"", ""mask_type"": ""PERSON""}]"
test_000490,انا شاب مصرى نفسى اقول حاجه وجعانى قوى هما موتو فينا ان احنا نقدار نعمل حاجه لنفسنا او ان الواحد يكون زى مهو عاوز الا أزا وازا حاجات كتير وساطه و يبقا مش قدرين نعمل حاجه لنفسنا سبونا نعمل حاجه لله ويمكن نكون عملنا حاجه نقابل بها ربنا ونقول موتنا على شان حاجه وعلى مسوليتنا مش هنقول الحكومه هى الى بعتتنا ارجو لله سيبونا نعمل حاجه نقدار نفتخر بيها حتى واحنا اموات لله لله لله فلسطين امانه القدس امانه لله,انا شاب مصرى نفسى اقول حاجه وجعانى قوى هما موتو فينا ان احنا نقدار نعمل حاجه لنفسنا او ان الواحد يكون زى مهو عاوز الا أزا وازا حاجات كتير وساطه و يبقا مش قدرين نعمل حاجه لنفسنا سبونا نعمل حاجه لله ويمكن نكون عملنا حاجه نقابل بها ربنا ونقول موتنا على شان حاجه وعلى مسوليتنا مش هنقول الحكومه هى الى بعتتنا ارجو لله سيبونا نعمل حاجه نقدار نفتخر بيها حتى واحنا اموات لله لله لله [LOC_1] امانه [LOC_2] امانه لله,"[{""start"": 375, ""end"": 381, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""فلسطين"", ""mask_type"": ""LOC""}, {""start"": 388, ""end"": 393, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""القدس"", ""mask_type"": ""LOC""}]"
test_000492,للاسف هناك قلة من الطرفين ثقافتها محدودة تزكى نار الغيرة رغم ان الرياضة اخلاق وفائز ومهزو م وربنا سيحاسب كل انسان على كلمة قبيحة او تشعل نار التعصب والله لى صديق جزائرى مقيم بجوارى فى فينا يقول بسبب مبارة مصر والجزائر لم ولن اشاهد مبايات عربية حتى الجزائر لان ماحدث بين الشقيقتين مهزلة وكان يجب ان يكون هنالك,للاسف هناك قلة من الطرفين ثقافتها محدودة تزكى نار الغيرة رغم ان الرياضة اخلاق وفائز ومهزو م وربنا سيحاسب كل انسان على كلمة قبيحة او تشعل نار التعصب والله لى صديق جزائرى مقيم بجوارى فى [LOC_1] يقول بسبب مبارة [LOC_2] و[LOC_3] لم ولن اشاهد مبايات عربية حتى [LOC_3] لان ماحدث بين الشقيقتين مهزلة وكان يجب ان يكون هنالك,"[{""start"": 184, ""end"": 188, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""فينا"", ""mask_type"": ""LOC""}, {""start"": 205, ""end"": 208, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 210, ""end"": 217, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""الجزائر"", ""mask_type"": ""LOC""}, {""start"": 248, ""end"": 255, ""placeholder"": ""[LOC_3]"", ""surface_form"": ""الجزائر"", ""mask_type"": ""LOC""}]"
