id,example_id,dialect,split
train_004027,mt_msa_e8cd59e6,MSA,train
train_004029,mt_msa_da70bca9,MSA,train
train_004031,mt_msa_6241328a,MSA,train
train_004034,mt_dial_glf_c3682853,DIAL_GLF,train
train_004035,mt_dial_egy_593e3881,DIAL_EGY,train
train_004038,mt_msa_ff007346,MSA,train
train_004039,mt_dial_lev_1d96a09f,DIAL_LEV,train
train_004040,mt_dial_egy_33407384,DIAL_EGY,train
train_004041,mt_msa_b9623f91,MSA,train
train_004045,mt_dial_egy_0a14dbb2,DIAL_EGY,train
train_004046,mt_dial_egy_4883f728,DIAL_EGY,train
train_004049,mt_msa_bb671f1c,MSA,train
train_004052,mt_dial_lev_8cefb236,DIAL_LEV,train
train_004053,mt_dial_glf_1c35e398,DIAL_GLF,train
train_004054,mt_dial_lev_1dce00c4,DIAL_LEV,train
train_004055,mt_dial_egy_ea9c13bc,DIAL_EGY,train
train_004056,mt_dial_lev_7047550b,DIAL_LEV,train
train_004057,mt_msa_ca29d112,MSA,train
train_004058,mt_msa_84d34e65,MSA,train
train_004060,mt_dial_glf_3b120ca4,DIAL_GLF,train
train_004064,mt_msa_5d336fd9,MSA,train
train_004065,mt_dial_egy_c5846773,DIAL_EGY,train
train_004067,mt_dial_glf_de82f708,DIAL_GLF,train
train_004069,mt_msa_66abdd62,MSA,train
train_004070,mt_dial_glf_b67c6e6f,DIAL_GLF,train
train_004071,mt_msa_49ddcc03,MSA,train
train_004072,mt_dial_glf_e55fb321,DIAL_GLF,train
train_004073,mt_dial_egy_c36fb5b1,DIAL_EGY,train
train_004074,mt_dial_lev_4a71d351,DIAL_LEV,train
train_004075,mt_dial_glf_f64b8e77,DIAL_GLF,train
train_004078,mt_dial_egy_9aded4f1,DIAL_EGY,train
train_004079,mt_dial_lev_9c0c775f,DIAL_LEV,train
train_004080,mt_dial_egy_2a18885e,DIAL_EGY,train
train_004081,mt_msa_a71f687c,MSA,train
train_004082,mt_msa_09d9f259,MSA,train
train_004084,mt_dial_glf_550162d6,DIAL_GLF,train
train_004087,mt_dial_egy_f95b7691,DIAL_EGY,train
train_004089,mt_dial_egy_ccd11a02,DIAL_EGY,train
train_004090,mt_msa_fcadc7df,MSA,train
train_004091,mt_msa_b9df86e7,MSA,train
train_004092,mt_msa_89e4bd6d,MSA,train
train_004094,mt_msa_fa76967d,MSA,train
train_004096,mt_dial_glf_042c8238,DIAL_GLF,train
train_004097,mt_dial_glf_85f2270e,DIAL_GLF,train
train_004100,mt_dial_egy_b0ee5fd0,DIAL_EGY,train
train_004101,mt_dial_lev_7dc1b41b,DIAL_LEV,train
train_004104,mt_msa_95e2610d,MSA,train
train_004105,mt_dial_egy_4a249d12,DIAL_EGY,train
train_004107,mt_msa_718e6fb8,MSA,train
train_004109,mt_dial_lev_68216995,DIAL_LEV,train
train_004111,mt_dial_egy_da031dfa,DIAL_EGY,train
train_004114,mt_dial_egy_1b7a5bf7,DIAL_EGY,train
train_004115,mt_msa_ec8c6f4a,MSA,train
train_004118,mt_dial_glf_4c7ac4a0,DIAL_GLF,train
train_004121,mt_dial_egy_c4818f23,DIAL_EGY,train
train_004124,mt_dial_lev_1b028662,DIAL_LEV,train
train_004125,mt_dial_glf_8d43de53,DIAL_GLF,train
train_004126,mt_dial_lev_a963973b,DIAL_LEV,train
train_004127,mt_dial_egy_f190d2ff,DIAL_EGY,train
train_004129,mt_msa_07ab7dc5,MSA,train
train_004132,mt_dial_glf_b4632db4,DIAL_GLF,train
train_004133,mt_dial_lev_665b273c,DIAL_LEV,train
train_004134,mt_dial_glf_4ea04c37,DIAL_GLF,train
train_004136,mt_dial_egy_fa021f6a,DIAL_EGY,train
train_004137,mt_msa_e4f619bd,MSA,train
train_004138,mt_msa_a110b794,MSA,train
train_004139,mt_dial_glf_90e2e825,DIAL_GLF,train
train_004141,mt_msa_15d78d11,MSA,train
train_004144,mt_dial_glf_eddf0251,DIAL_GLF,train
train_004145,mt_msa_472edcc8,MSA,train
train_004146,mt_dial_egy_f6916659,DIAL_EGY,train
train_004149,mt_dial_glf_ac2485f3,DIAL_GLF,train
train_004151,mt_dial_glf_38ed1825,DIAL_GLF,train
train_004154,mt_msa_b894a5e5,MSA,train
train_004155,mt_dial_egy_6caed060,DIAL_EGY,train
train_004156,mt_msa_09231d03,MSA,train
train_004157,mt_dial_glf_51465cc9,DIAL_GLF,train
train_004158,mt_dial_egy_6ba3463e,DIAL_EGY,train
train_004159,mt_msa_02607154,MSA,train
train_004163,mt_dial_egy_2e5bcafe,DIAL_EGY,train
train_004166,mt_dial_glf_e02f55b4,DIAL_GLF,train
train_004167,mt_dial_lev_9da30a1c,DIAL_LEV,train
train_004170,mt_dial_lev_09301b43,DIAL_LEV,train
train_004171,mt_dial_lev_6186adfc,DIAL_LEV,train
train_004175,mt_dial_lev_d94a6b02,DIAL_LEV,train
train_004176,mt_msa_8dce395d,MSA,train
train_004179,mt_dial_egy_e44ff1f3,DIAL_EGY,train
train_004180,mt_dial_glf_9cd3f40a,DIAL_GLF,train
train_004181,mt_dial_egy_552514fc,DIAL_EGY,train
train_004182,mt_msa_c3e4e157,MSA,train
train_004184,mt_dial_egy_ab92c0cd,DIAL_EGY,train
train_004188,mt_msa_83cc2014,MSA,train
train_004189,mt_dial_egy_d8ff9879,DIAL_EGY,train
train_004190,mt_msa_f8e2b21e,MSA,train
train_004191,mt_msa_174898ad,MSA,train
train_004192,mt_dial_egy_24bbccd5,DIAL_EGY,train
train_004193,mt_dial_glf_a264ac2a,DIAL_GLF,train
train_004194,mt_dial_lev_126eb6f7,DIAL_LEV,train
train_004195,mt_dial_lev_58f58ef0,DIAL_LEV,train
train_004197,mt_dial_lev_f0531a75,DIAL_LEV,train
train_004200,mt_dial_glf_d5b36d80,DIAL_GLF,train
train_004202,mt_msa_f9b4d046,MSA,train
train_004203,mt_msa_ca1266af,MSA,train
train_004204,mt_dial_lev_a58d61c0,DIAL_LEV,train
train_004205,mt_dial_glf_b1ea1ae7,DIAL_GLF,train
train_004206,mt_msa_fee2c0f9,MSA,train
train_004207,mt_dial_glf_a9b65449,DIAL_GLF,train
train_004209,mt_msa_6c769f4b,MSA,train
train_004210,mt_dial_glf_8105e628,DIAL_GLF,train
train_004212,mt_dial_glf_e29ab281,DIAL_GLF,train
train_004214,mt_dial_glf_ced80c35,DIAL_GLF,train
train_004216,mt_dial_glf_b98d5ea0,DIAL_GLF,train
train_004217,mt_dial_egy_4796af09,DIAL_EGY,train
train_004219,mt_dial_lev_c55f39bc,DIAL_LEV,train
train_004221,mt_dial_glf_bbe956e3,DIAL_GLF,train
train_004225,mt_dial_glf_b762f170,DIAL_GLF,train
train_004227,mt_dial_lev_dc60b524,DIAL_LEV,train
train_004228,mt_dial_glf_7dc2c9f3,DIAL_GLF,train
train_004229,mt_msa_54cc83c3,MSA,train
train_004230,mt_dial_glf_2e8feb47,DIAL_GLF,train
train_004232,mt_dial_egy_9fc3249d,DIAL_EGY,train
train_004234,mt_dial_egy_018b1e52,DIAL_EGY,train
train_004235,mt_dial_egy_726e3f01,DIAL_EGY,train
train_004236,mt_dial_egy_fc531a1e,DIAL_EGY,train
train_004237,mt_dial_lev_2ae8d9c1,DIAL_LEV,train
train_004239,mt_dial_glf_d4468195,DIAL_GLF,train
train_004240,mt_dial_egy_19d6755c,DIAL_EGY,train
train_004243,mt_dial_lev_361bb044,DIAL_LEV,train
train_004244,mt_msa_6b5aea68,MSA,train
train_004245,mt_dial_lev_453ac1e1,DIAL_LEV,train
train_004246,mt_msa_90fb82f7,MSA,train
train_004247,mt_dial_lev_9ff0e625,DIAL_LEV,train
train_004248,mt_dial_egy_fd9f7428,DIAL_EGY,train
train_004249,mt_dial_glf_61bfab97,DIAL_GLF,train
train_004250,mt_dial_glf_48fb300a,DIAL_GLF,train
train_004254,mt_dial_egy_73efb286,DIAL_EGY,train
train_004255,mt_dial_lev_802160b8,DIAL_LEV,train
train_004256,mt_dial_glf_d210bd2e,DIAL_GLF,train
train_004257,mt_dial_lev_a2bc9277,DIAL_LEV,train
train_004258,mt_dial_egy_8b7829aa,DIAL_EGY,train
train_004262,mt_msa_f71e3d7a,MSA,train
train_004263,mt_msa_6ee35da3,MSA,train
train_004268,mt_dial_lev_56878d9e,DIAL_LEV,train
train_004270,mt_dial_lev_d8465a22,DIAL_LEV,train
train_004273,mt_dial_glf_f0644759,DIAL_GLF,train
train_004276,mt_dial_lev_6d3a0b3f,DIAL_LEV,train
train_004277,mt_dial_glf_20eb19ea,DIAL_GLF,train
train_004278,mt_dial_lev_5a16a8fc,DIAL_LEV,train
train_004281,mt_msa_6e40b4e3,MSA,train
train_004283,mt_dial_egy_4b080c5d,DIAL_EGY,train
train_004285,mt_dial_egy_7b994f49,DIAL_EGY,train
train_004287,mt_dial_lev_75115042,DIAL_LEV,train
train_004295,mt_msa_f30d45f2,MSA,train
train_004296,mt_dial_egy_8797b445,DIAL_EGY,train
train_004300,mt_dial_glf_237d65c3,DIAL_GLF,train
train_004303,mt_dial_lev_46ccfab5,DIAL_LEV,train
train_004305,mt_dial_lev_3459585e,DIAL_LEV,train
train_004306,mt_dial_glf_36418d7c,DIAL_GLF,train
train_004307,mt_dial_glf_8bc0c1c8,DIAL_GLF,train
train_004309,mt_dial_lev_2cb06dff,DIAL_LEV,train
train_004310,mt_dial_egy_1064fd3f,DIAL_EGY,train
train_004311,mt_msa_60b3484a,MSA,train
train_004313,mt_dial_lev_3fae37f4,DIAL_LEV,train
train_004314,mt_msa_55afa1d9,MSA,train
train_004315,mt_msa_7d5c3dad,MSA,train
train_004316,mt_dial_glf_99c72a75,DIAL_GLF,train
train_004321,mt_dial_glf_d65f07c3,DIAL_GLF,train
train_004323,mt_dial_glf_9ac26c60,DIAL_GLF,train
train_004324,mt_dial_egy_22b89f8e,DIAL_EGY,train
train_004328,mt_dial_glf_584c857f,DIAL_GLF,train
train_004330,mt_dial_egy_97e27465,DIAL_EGY,train
train_004331,mt_dial_lev_157f208a,DIAL_LEV,train
train_004332,mt_dial_egy_d9bb8032,DIAL_EGY,train
train_004333,mt_msa_d0afd9fb,MSA,train
train_004334,mt_dial_lev_b3c99c20,DIAL_LEV,train
train_004336,mt_dial_egy_a286428a,DIAL_EGY,train
train_004339,mt_dial_egy_abfcec0f,DIAL_EGY,train
train_004340,mt_dial_lev_22ada773,DIAL_LEV,train
train_004341,mt_dial_egy_547a7e52,DIAL_EGY,train
train_004342,mt_dial_lev_6ee01e6f,DIAL_LEV,train
train_004345,mt_dial_glf_9d908f2b,DIAL_GLF,train
train_004346,mt_dial_glf_44a3e0d3,DIAL_GLF,train
train_004347,mt_dial_glf_0fa69252,DIAL_GLF,train
train_004348,mt_msa_4386f383,MSA,train
train_004350,mt_msa_d95bb0cf,MSA,train
train_004351,mt_dial_egy_42e60cb0,DIAL_EGY,train
train_004352,mt_dial_glf_87d25c61,DIAL_GLF,train
train_004354,mt_dial_lev_3211ec2b,DIAL_LEV,train
train_004355,mt_dial_glf_4448f8a2,DIAL_GLF,train
train_004357,mt_dial_egy_093e4b95,DIAL_EGY,train
train_004360,mt_dial_glf_f82cbec0,DIAL_GLF,train
train_004361,mt_dial_egy_01a342e0,DIAL_EGY,train
train_004362,mt_dial_glf_22d5d02c,DIAL_GLF,train
train_004363,mt_dial_lev_ec58208a,DIAL_LEV,train
train_004365,mt_dial_egy_412f8552,DIAL_EGY,train
train_004368,mt_dial_egy_1dbf1a98,DIAL_EGY,train
train_004369,mt_dial_lev_5e7d9a37,DIAL_LEV,train
train_004370,mt_dial_glf_9e9253cd,DIAL_GLF,train
train_004372,mt_dial_egy_27a40ea0,DIAL_EGY,train
train_004373,mt_dial_glf_985d704d,DIAL_GLF,train
train_004374,mt_dial_lev_4daa8d4b,DIAL_LEV,train
train_004376,mt_msa_a34088b1,MSA,train
train_004377,mt_dial_lev_da84ec53,DIAL_LEV,train
train_004380,mt_dial_egy_4f53eb5e,DIAL_EGY,train
train_004382,mt_dial_egy_f7d7239b,DIAL_EGY,train
train_004383,mt_dial_lev_b5bc151b,DIAL_LEV,train
train_004384,mt_msa_30930685,MSA,train
train_004385,mt_dial_egy_3457ebfe,DIAL_EGY,train
train_004386,mt_msa_f9308277,MSA,train
train_004387,mt_msa_759e0134,MSA,train
train_004389,mt_dial_egy_22bc56fe,DIAL_EGY,train
train_004390,mt_msa_f778dcd4,MSA,train
train_004392,mt_dial_lev_558bcd16,DIAL_LEV,train
train_004393,mt_dial_egy_bb6f52d6,DIAL_EGY,train
train_004394,mt_dial_glf_a7769456,DIAL_GLF,train
train_004395,mt_dial_egy_9596879a,DIAL_EGY,train
train_004398,mt_dial_egy_010189c5,DIAL_EGY,train
train_004399,mt_dial_egy_d614a2f3,DIAL_EGY,train
train_004400,mt_dial_lev_925ad301,DIAL_LEV,train
train_004402,mt_dial_glf_31b2c253,DIAL_GLF,train
train_004403,mt_dial_egy_fe8cc479,DIAL_EGY,train
train_004404,mt_dial_egy_3b141c38,DIAL_EGY,train
train_004406,mt_dial_glf_4617b29c,DIAL_GLF,train
train_004410,mt_dial_glf_c2ff3c59,DIAL_GLF,train
train_004414,mt_dial_glf_f9bd047c,DIAL_GLF,train
train_004415,mt_dial_lev_156af8c7,DIAL_LEV,train
train_004416,mt_dial_egy_24f9f91c,DIAL_EGY,train
train_004417,mt_dial_lev_0766ae96,DIAL_LEV,train
train_004418,mt_dial_lev_74918cde,DIAL_LEV,train
train_004419,mt_dial_glf_986a3c24,DIAL_GLF,train
train_004421,mt_dial_egy_1e352d0b,DIAL_EGY,train
train_004422,mt_msa_4a89ca87,MSA,train
train_004423,mt_dial_glf_20987b6e,DIAL_GLF,train
train_004424,mt_dial_lev_a7b5e2e1,DIAL_LEV,train
train_004427,mt_dial_glf_0329cfc1,DIAL_GLF,train
train_004428,mt_dial_glf_c9d4ce3c,DIAL_GLF,train
train_004429,mt_msa_86338e53,MSA,train
train_004431,mt_dial_glf_20bea0c0,DIAL_GLF,train
train_004433,mt_dial_glf_c0c4e2ce,DIAL_GLF,train
train_004434,mt_dial_glf_c340ee2e,DIAL_GLF,train
train_004435,mt_dial_glf_12812aa5,DIAL_GLF,train
train_004438,mt_dial_lev_772dda7f,DIAL_LEV,train
train_004439,mt_dial_glf_b125a528,DIAL_GLF,train
train_004440,mt_msa_58c030fd,MSA,train
train_004443,mt_dial_egy_d72d170f,DIAL_EGY,train
train_004444,mt_msa_987113e3,MSA,train
train_004445,mt_dial_egy_84a4f0c0,DIAL_EGY,train
train_004449,mt_dial_lev_c3783406,DIAL_LEV,train
train_004450,mt_dial_lev_f114d1ca,DIAL_LEV,train
train_004453,mt_msa_77902ac2,MSA,train
train_004455,mt_dial_egy_9c0e102e,DIAL_EGY,train
train_004458,mt_dial_glf_38ce3d35,DIAL_GLF,train
train_004460,mt_msa_1e7d3339,MSA,train
train_004463,mt_msa_942d5e7c,MSA,train
train_004465,mt_dial_glf_428e1c9d,DIAL_GLF,train
train_004466,mt_dial_lev_b3ce2b5d,DIAL_LEV,train
train_004467,mt_msa_aa0fe896,MSA,train
train_004470,mt_msa_5a5c7ea0,MSA,train
train_004472,mt_msa_3f400b9e,MSA,train
train_004475,mt_dial_glf_2147726a,DIAL_GLF,train
train_004477,mt_dial_lev_2f3320c6,DIAL_LEV,train
train_004478,mt_dial_glf_1e154953,DIAL_GLF,train
train_004482,mt_dial_egy_a8e70304,DIAL_EGY,train
train_004484,mt_dial_lev_98ea1a92,DIAL_LEV,train
train_004486,mt_msa_fd64c7e2,MSA,train
train_004487,mt_dial_lev_c23545c9,DIAL_LEV,train
train_004488,mt_msa_82510da8,MSA,train
train_004489,mt_dial_glf_50f48826,DIAL_GLF,train
train_004492,mt_dial_glf_0f42973a,DIAL_GLF,train
train_004493,mt_dial_glf_97d5a6f1,DIAL_GLF,train
train_004494,mt_dial_glf_f8f50b2f,DIAL_GLF,train
train_004495,mt_dial_egy_2ae50ff6,DIAL_EGY,train
train_004496,mt_dial_egy_779e5871,DIAL_EGY,train
train_004498,mt_dial_glf_b3be828f,DIAL_GLF,train
train_004501,mt_dial_glf_8e5d3449,DIAL_GLF,train
train_004507,mt_dial_lev_98115285,DIAL_LEV,train
train_004508,mt_msa_e801f610,MSA,train
train_004511,mt_dial_egy_aa08ee75,DIAL_EGY,train
train_004513,mt_dial_lev_781a3646,DIAL_LEV,train
train_004514,mt_dial_glf_e81496bd,DIAL_GLF,train
train_004515,mt_dial_egy_16cf5fee,DIAL_EGY,train
train_004516,mt_dial_egy_1be73e01,DIAL_EGY,train
train_004517,mt_dial_glf_812de697,DIAL_GLF,train
train_004518,mt_dial_lev_fdaa761c,DIAL_LEV,train
train_004519,mt_dial_egy_4d067ca9,DIAL_EGY,train
train_004521,mt_dial_lev_1949bce6,DIAL_LEV,train
train_004522,mt_dial_egy_73cb47c2,DIAL_EGY,train
train_004523,mt_dial_egy_24db0d40,DIAL_EGY,train
train_004524,mt_dial_glf_3ebe14fd,DIAL_GLF,train
train_004526,mt_dial_glf_5ff59b3f,DIAL_GLF,train
train_004527,mt_msa_8c01cf4c,MSA,train
train_004529,mt_dial_lev_969b920c,DIAL_LEV,train
train_004530,mt_msa_c18ca739,MSA,train
train_004531,mt_dial_egy_7755ea95,DIAL_EGY,train
train_004533,mt_msa_f2d07daa,MSA,train
train_004534,mt_msa_13557cc3,MSA,train
train_004536,mt_dial_glf_0c21a0d1,DIAL_GLF,train
train_004537,mt_dial_lev_3e891e37,DIAL_LEV,train
train_004540,mt_msa_154e4447,MSA,train
train_004545,mt_msa_efec84ae,MSA,train
train_004548,mt_dial_glf_a9d6acb0,DIAL_GLF,train
train_004549,mt_dial_lev_7079018b,DIAL_LEV,train
train_004556,mt_dial_lev_ffbe3c3e,DIAL_LEV,train
train_004558,mt_dial_lev_53b14885,DIAL_LEV,train
train_004560,mt_dial_lev_6c8a58d9,DIAL_LEV,train
train_004561,mt_dial_egy_f440bb6c,DIAL_EGY,train
train_004562,mt_dial_glf_c9dbd419,DIAL_GLF,train
train_004567,mt_dial_glf_a532fdbd,DIAL_GLF,train
train_004568,mt_dial_glf_b277614b,DIAL_GLF,train
train_004570,mt_dial_glf_82ca1ebf,DIAL_GLF,train
train_004574,mt_msa_7a3d8c40,MSA,train
train_004575,mt_dial_egy_2f0a638e,DIAL_EGY,train
train_004577,mt_dial_glf_c189cfc3,DIAL_GLF,train
train_004578,mt_dial_glf_60f09c4d,DIAL_GLF,train
train_004582,mt_dial_glf_01d6632e,DIAL_GLF,train
train_004586,mt_dial_glf_357a7663,DIAL_GLF,train
train_004587,mt_dial_egy_b60e61a0,DIAL_EGY,train
train_004588,mt_msa_861ab447,MSA,train
train_004589,mt_dial_lev_12f5fc6e,DIAL_LEV,train
train_004590,mt_dial_glf_53c4d64a,DIAL_GLF,train
train_004591,mt_dial_egy_d32b49cc,DIAL_EGY,train
train_004592,mt_dial_glf_99ce237f,DIAL_GLF,train
train_004593,mt_msa_7427664e,MSA,train
train_004594,mt_msa_1ce33f45,MSA,train
train_004595,mt_dial_egy_84b00da4,DIAL_EGY,train
train_004601,mt_dial_lev_12ef0f95,DIAL_LEV,train
train_004602,mt_dial_glf_f1ebaca7,DIAL_GLF,train
train_004607,mt_dial_lev_d9d53f57,DIAL_LEV,train
train_004608,mt_dial_glf_d5c915d8,DIAL_GLF,train
train_004611,mt_dial_lev_b6575539,DIAL_LEV,train
train_004612,mt_dial_glf_31a6fe40,DIAL_GLF,train
train_004613,mt_dial_glf_6584b244,DIAL_GLF,train
train_004614,mt_dial_glf_bfd6f05b,DIAL_GLF,train
train_004616,mt_dial_glf_4aa463d9,DIAL_GLF,train
train_004618,mt_msa_8f15453e,MSA,train
train_004619,mt_dial_lev_ab7db49a,DIAL_LEV,train
train_004620,mt_dial_glf_709cdcb3,DIAL_GLF,train
train_004621,mt_dial_glf_ee8f36fe,DIAL_GLF,train
train_004623,mt_dial_egy_e2ceac1a,DIAL_EGY,train
train_004624,mt_msa_52322de2,MSA,train
train_004625,mt_dial_lev_9253e6b3,DIAL_LEV,train
train_004626,mt_msa_d855a32d,MSA,train
train_004627,mt_dial_glf_14e38715,DIAL_GLF,train
train_004629,mt_msa_3ffed59a,MSA,train
train_004630,mt_dial_glf_32e3e5c7,DIAL_GLF,train
train_004631,mt_dial_glf_e8c39c6b,DIAL_GLF,train
train_004632,mt_dial_glf_2e825a5b,DIAL_GLF,train
train_004633,mt_dial_lev_38461a13,DIAL_LEV,train
train_004634,mt_msa_17833ff7,MSA,train
train_004636,mt_dial_glf_f81ae732,DIAL_GLF,train
train_004637,mt_dial_glf_eb386e5d,DIAL_GLF,train
train_004638,mt_msa_9b99d952,MSA,train
train_004639,mt_dial_glf_706a7b9c,DIAL_GLF,train
train_004642,mt_dial_lev_94c2ae73,DIAL_LEV,train
train_004644,mt_dial_egy_c0f88525,DIAL_EGY,train
train_004646,mt_dial_egy_12f49019,DIAL_EGY,train
train_004647,mt_dial_glf_d8b1bbf8,DIAL_GLF,train
train_004648,mt_dial_glf_5b1c844b,DIAL_GLF,train
train_004650,mt_dial_lev_4f35e1ac,DIAL_LEV,train
train_004651,mt_dial_lev_4af1f732,DIAL_LEV,train
train_004657,mt_dial_egy_07b10d07,DIAL_EGY,train
train_004659,mt_msa_cb11c11c,MSA,train
train_004660,mt_msa_47f2aa80,MSA,train
train_004661,mt_msa_a4fbb404,MSA,train
train_004666,mt_dial_glf_18497d7e,DIAL_GLF,train
train_004667,mt_msa_8fc8b101,MSA,train
train_004669,mt_dial_glf_67913639,DIAL_GLF,train
train_004671,mt_dial_glf_34255e9e,DIAL_GLF,train
train_004673,mt_msa_f6fb1d70,MSA,train
train_004675,mt_dial_egy_ccfe3730,DIAL_EGY,train
train_004676,mt_dial_lev_c62d78a2,DIAL_LEV,train
train_004678,mt_msa_1e62468e,MSA,train
train_004680,mt_dial_egy_b86e56e9,DIAL_EGY,train
train_004683,mt_dial_lev_69398b85,DIAL_LEV,train
train_004686,mt_dial_egy_94ab2030,DIAL_EGY,train
train_004687,mt_dial_glf_d11d8eb9,DIAL_GLF,train
train_004688,mt_dial_egy_ddc6449d,DIAL_EGY,train
train_004690,mt_dial_egy_dda4efe0,DIAL_EGY,train
train_004691,mt_dial_egy_815383cf,DIAL_EGY,train
train_004692,mt_dial_egy_092c4c8e,DIAL_EGY,train
train_004694,mt_dial_glf_066828a3,DIAL_GLF,train
train_004695,mt_msa_16ff23c3,MSA,train
train_004696,mt_dial_glf_9cc68c88,DIAL_GLF,train
train_004697,mt_msa_0b0ebe7c,MSA,train
train_004699,mt_dial_glf_0f925a07,DIAL_GLF,train
train_004700,mt_msa_5018c4d8,MSA,train
train_004701,mt_dial_glf_c6c557f6,DIAL_GLF,train
train_004702,mt_dial_lev_3b188f99,DIAL_LEV,train
train_004703,mt_dial_egy_a825f2a7,DIAL_EGY,train
train_004707,mt_dial_lev_2239f272,DIAL_LEV,train
train_004708,mt_msa_6b1f8deb,MSA,train
train_004709,mt_dial_egy_9c2e8072,DIAL_EGY,train
train_004710,mt_msa_155adfee,MSA,train
train_004711,mt_dial_egy_c2277db4,DIAL_EGY,train
train_004712,mt_dial_glf_0e5b8152,DIAL_GLF,train
train_004713,mt_dial_glf_65770be7,DIAL_GLF,train
train_004717,mt_dial_lev_820b6663,DIAL_LEV,train
train_004719,mt_msa_29df45d8,MSA,train
train_004723,mt_dial_glf_ded46309,DIAL_GLF,train
train_004725,mt_msa_5b0e1fe7,MSA,train
train_004726,mt_dial_egy_52aa5ce4,DIAL_EGY,train
train_004728,mt_dial_glf_2f6f9604,DIAL_GLF,train
train_004731,mt_dial_glf_218c7cd2,DIAL_GLF,train
train_004732,mt_dial_egy_d264cb02,DIAL_EGY,train
train_004734,mt_dial_lev_e062d323,DIAL_LEV,train
train_004735,mt_dial_glf_88d558f6,DIAL_GLF,train
train_004736,mt_msa_514db7b8,MSA,train
train_004739,mt_msa_f1626daa,MSA,train
train_004740,mt_dial_egy_dbb73ece,DIAL_EGY,train
train_004741,mt_dial_glf_538973a3,DIAL_GLF,train
train_004744,mt_dial_glf_e9336687,DIAL_GLF,train
train_004746,mt_dial_egy_3be0de43,DIAL_EGY,train
train_004748,mt_dial_lev_7104ccf4,DIAL_LEV,train
train_004749,mt_msa_76ac7adc,MSA,train
train_004750,mt_dial_lev_a7faf638,DIAL_LEV,train
train_004751,mt_msa_f0ce47b2,MSA,train
train_004752,mt_dial_glf_bc603701,DIAL_GLF,train
train_004754,mt_dial_egy_7d5a7e03,DIAL_EGY,train
train_004755,mt_msa_3d529d46,MSA,train
train_004756,mt_dial_lev_ac2bb0a2,DIAL_LEV,train
train_004758,mt_dial_glf_9bb1c054,DIAL_GLF,train
train_004759,mt_msa_8c4c4fac,MSA,train
train_004763,mt_msa_ebbeb18c,MSA,train
train_004764,mt_dial_glf_549689b4,DIAL_GLF,train
train_004766,mt_dial_glf_acf5193b,DIAL_GLF,train
train_004767,mt_dial_glf_f8c5a93c,DIAL_GLF,train
train_004769,mt_dial_lev_50d62aa8,DIAL_LEV,train
train_004770,mt_dial_glf_82100ce0,DIAL_GLF,train
train_004771,mt_msa_8a0e0717,MSA,train
train_004772,mt_dial_lev_f17d4868,DIAL_LEV,train
train_004773,mt_dial_glf_70aa08f0,DIAL_GLF,train
train_004774,mt_dial_glf_bd2c70af,DIAL_GLF,train
train_004775,mt_dial_glf_bf9a605c,DIAL_GLF,train
train_004776,mt_msa_e179075c,MSA,train
train_004777,mt_dial_lev_5e2ed769,DIAL_LEV,train
train_004778,mt_dial_glf_89b9b23c,DIAL_GLF,train
train_004780,mt_dial_lev_9b920d4f,DIAL_LEV,train
train_004783,mt_dial_egy_10af024f,DIAL_EGY,train
train_004784,mt_dial_glf_ca96acc0,DIAL_GLF,train
train_004788,mt_dial_lev_c6d245bf,DIAL_LEV,train
train_004789,mt_msa_0933f074,MSA,train
train_004790,mt_dial_glf_527da178,DIAL_GLF,train
train_004792,mt_msa_716efb1e,MSA,train
train_004794,mt_dial_glf_5cf47c83,DIAL_GLF,train
train_004796,mt_dial_glf_74d0dc41,DIAL_GLF,train
train_004797,mt_dial_glf_d57f39f6,DIAL_GLF,train
train_004798,mt_dial_glf_19d095dd,DIAL_GLF,train
train_004799,mt_dial_glf_4bf116d5,DIAL_GLF,train
train_004800,mt_msa_6908673f,MSA,train
train_004801,mt_dial_glf_799731af,DIAL_GLF,train
train_004803,mt_dial_egy_c68fb8e1,DIAL_EGY,train
train_004805,mt_msa_2cc29978,MSA,train
train_004808,mt_msa_2a1a7c5e,MSA,train
train_004809,mt_msa_93dce896,MSA,train
train_004810,mt_dial_glf_2b60d77f,DIAL_GLF,train
train_004811,mt_dial_egy_f8905e5b,DIAL_EGY,train
train_004815,mt_dial_lev_df4143a2,DIAL_LEV,train
train_004816,mt_dial_egy_f668a182,DIAL_EGY,train
train_004818,mt_dial_glf_c6d28d6a,DIAL_GLF,train
train_004819,mt_dial_lev_c8b83723,DIAL_LEV,train
train_004820,mt_msa_a551d4ef,MSA,train
train_004823,mt_dial_glf_bff8ea28,DIAL_GLF,train
train_004824,mt_dial_glf_fc6dbc1a,DIAL_GLF,train
train_004826,mt_dial_egy_947f87a4,DIAL_EGY,train
train_004827,mt_dial_lev_02820352,DIAL_LEV,train
train_004829,mt_dial_glf_0171120e,DIAL_GLF,train
train_004832,mt_msa_d152e7d0,MSA,train
train_004834,mt_dial_lev_09e7276e,DIAL_LEV,train
train_004835,mt_dial_glf_1424defa,DIAL_GLF,train
train_004836,mt_dial_egy_da63b1e4,DIAL_EGY,train
train_004837,mt_dial_lev_a1bf7c34,DIAL_LEV,train
train_004838,mt_dial_glf_5d7da82a,DIAL_GLF,train
