id,original_text,masked_text,mask_spans_json
test_000422,افضل رئيس للسودان البشير غير كذا مافيه,افضل رئيس ل[LOC_1] [PERSON_1] غير كذا مافيه,"[{""start"": 11, ""end"": 17, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""لسودان"", ""mask_type"": ""LOC""}, {""start"": 18, ""end"": 24, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البشير"", ""mask_type"": ""PERSON""}]"
test_000424,بحكم ان المؤسسات الكبرى تقع تحت مظله التعليم العالي وهي اللتي تدفع باالأف الخريجين الى حيث الظلام . . فكان لابد ان تكون الارقام بهذي الصوره المخجله الكوارثيه . ولك ان تتصور حجم معاناه هؤلاء ومستوى معيشتهم وزد على ذلك انحراف اغلبهم . . اذن غاب التنسيق وكثرت الواسطات وتبوأ القوي والشيخ مناصب,بحكم ان المؤسسات الكبرى تقع تحت مظله [ORG_1] وهي اللتي تدفع باالأف الخريجين الى حيث الظلام . . فكان لابد ان تكون الارقام بهذي الصوره المخجله الكوارثيه . ولك ان تتصور حجم معاناه هؤلاء ومستوى معيشتهم وزد على ذلك انحراف اغلبهم . . اذن غاب التنسيق وكثرت الواسطات وتبوأ القوي والشيخ مناصب,"[{""start"": 37, ""end"": 51, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""التعليم العالي"", ""mask_type"": ""ORG""}]"
test_000425,انا اخر مره دخلت حلاق عام 2003 الافضل والانظف ان كل شخص يشتري مكينه ويحلق لنفسه . . ممكن تجيب العيد اول مره بس مع الممارسة راح تتعلم وتصير,انا اخر مره دخلت حلاق عام [DATE_1] الافضل والانظف ان كل شخص يشتري مكينه ويحلق لنفسه . . ممكن تجيب العيد اول مره بس مع الممارسة راح تتعلم وتصير,"[{""start"": 26, ""end"": 30, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""2003"", ""mask_type"": ""DATE""}]"
test_000427,يا عيني عليك يا فوزي شفنا امبارح عدد الاخطاء اللي وقع فيها الحكم الاسباني وخصوصا لالمانيا هناك ركلتين جزاء صحيحتين 100 % حكي جمال الشريف بس رح تتاهل المانيا لانها المانيا بتتعلم من اخطائها ورح توصل لابعد الحدود,يا عيني عليك يا [PERSON_1] شفنا امبارح عدد الاخطاء اللي وقع فيها الحكم [LOC_1] وخصوصا ل[LOC_2] هناك ركلتين جزاء صحيحتين [NUM_1] % حكي [PERSON_2] بس رح تتاهل [LOC_2] لانها [LOC_2] بتتعلم من اخطائها ورح توصل لابعد الحدود,"[{""start"": 16, ""end"": 20, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فوزي"", ""mask_type"": ""PERSON""}, {""start"": 65, ""end"": 73, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاسباني"", ""mask_type"": ""LOC""}, {""start"": 82, ""end"": 89, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}, {""start"": 115, ""end"": 118, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""100"", ""mask_type"": ""NUM""}, {""start"": 125, ""end"": 136, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""جمال الشريف"", ""mask_type"": ""PERSON""}, {""start"": 149, ""end"": 156, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}, {""start"": 163, ""end"": 170, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}]"
test_000429,اذا فريق حمد خسر في الخماسي الله يسترنا في ( فريق 11 ) شدوا الهمه يا فريق حمد المشوار باوله والا,اذا فريق [PERSON_1] خسر في الخماسي الله يسترنا في ( فريق [NUM_1] ) شدوا الهمه يا فريق [PERSON_1] المشوار باوله والا,"[{""start"": 9, ""end"": 12, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حمد"", ""mask_type"": ""PERSON""}, {""start"": 50, ""end"": 52, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""11"", ""mask_type"": ""NUM""}, {""start"": 74, ""end"": 77, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حمد"", ""mask_type"": ""PERSON""}]"
test_000430,ومشكور ياخالد على الافكار الآراء والطرح الجميل,ومشكور يا[PERSON_1] على الافكار الآراء والطرح الجميل,"[{""start"": 9, ""end"": 13, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""خالد"", ""mask_type"": ""PERSON""}]"
test_000437,هى دى مصر يا عبلة وهكذا يريدها الحزب,هى دى [LOC_1] يا [PERSON_1] وهكذا يريدها الحزب,"[{""start"": 6, ""end"": 9, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 13, ""end"": 17, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عبلة"", ""mask_type"": ""PERSON""}]"
test_000438,الصراحة قمة كروية بمعنى الكلمة قوة هجوم التحمت مع قوة دفاع عن المنطقة . . . تركيز اللاعبين في المبارة كان شي مو طبيعي . . . والدليل ما فيه اي خطأ ارتكب من برشلونة ولا من,الصراحة قمة كروية بمعنى الكلمة قوة هجوم التحمت مع قوة دفاع عن المنطقة . . . تركيز اللاعبين في المبارة كان شي مو طبيعي . . . والدليل ما فيه اي خطأ ارتكب من [ORG_1] ولا من,"[{""start"": 155, ""end"": 162, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""برشلونة"", ""mask_type"": ""ORG""}]"
test_000440,إرفق على عمرك ترى الحريم من طينة وحدة سواء سعودية ولاأجنبية . . وعلى قول المثل { كل عويد فيه دخان,إرفق على عمرك ترى الحريم من طينة وحدة سواء [LOC_1]ة ولاأجنبية . . وعلى قول المثل { كل عويد فيه دخان,"[{""start"": 43, ""end"": 48, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سعودي"", ""mask_type"": ""LOC""}]"
test_000441,ليش ماتتكلمون عن المخترعين السعوديين افضل لرفع معنويتهم وتحفيز لهم للابداع والمزيد من الاختراعات,ليش ماتتكلمون عن المخترعين [LOC_1] افضل لرفع معنويتهم وتحفيز لهم للابداع والمزيد من الاختراعات,"[{""start"": 27, ""end"": 36, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""السعوديين"", ""mask_type"": ""LOC""}]"
test_000442,"من كل قلبى أهنئ الدكتور عصام العريان و رفاقه . أولاً أقول للكل , أنا لست مع الأخوان أو ضدهم . فهم شركاء فى الوطن مثلهم مثل بقية الناس مسيحيون أو مسلمون أو حتى يهود . . . يجب أن يفهم الجميع بأن الدولة بمؤسساتها و قانونها هى الحامية لكل الناس و ليس الرئيس أو الشخص ؟ ؟ ؟ مبارك أو ولده لن يتمكنوا من حماية أحد لآن بقائهم يعتمد على النزاعات بين الطوائف ( مسيحى و مسلم ) و ليس الدستور أو القانون ؟ ؟ ؟ الدولة المدنية هى الحل . يا ناس إفهموا الدولة المدنية تحتوى كل عناصر الأمة لا فرق بين مسيحى و مسلم ؟ ؟ ؟ فالدولة المدنية تساوى فى الحقوق و الواجبات . أما ما يدور الأن هو نصرة طرف على طرف أخر و هذا هو سر بقاء الحاكم و مشروعية وجوده يستمدها من إثارة النعرات الطائفية . يا ناس يجب أن تفهموا أن هذه النعرات مسلمين و مسيحيين كما يغزيها النظام تنتقل جيلاً بعد جيل بقوة ثم يأتى يوم ينفلت العقد فلا نجد رابطاً بين أهل الوطن ؟ ؟ لذلك لا بد من رباط قوى يربط الجميع و هو الدولة المدنية التى ينادى بها البرادعى ؟ ؟ ؟ يجب أن نعمل العقل لا العاطفة التى لا تقبل الآخر ؟ ؟ ؟ أنا أريد أن أصل بالفكرة بأن إلتزام الأخوان بمبادئ الدولة المدنية فى مساواة الجميع فى الحقوق و الواجبات هو أمر محمود لها بغض النظر عن كونها تتخذ الدين منهجاً و أسلوباً فى التعامل ؟ ؟ ؟ فنحن نرحب بان ياخد المسيحيين منهج المسيح الذى يؤمن به الجميع منهجاً للتعامل ؟ ؟ فكل الأديان تحض على الفضيلة و لا تنفر الناس من بعضها البعض ؟ ؟ ؟ أم إنكم مبسوطين و تحبون شرب الشاى بالياسمين الذى نعيشه الآن . أفهموا من فضلكم ؟ ؟ أفهموا يا بنى وطنى الأعزاء كلنا نحب مصر و لكن يجب أن نفهم أولاً . و السلام لكل مصرى مسيحى و مسلم فالوطن للجميع و اعبد ماشئت فهذه علاقة بينك و بين من تعبد لا دخل للآخر بها ؟ ؟ ؟ أرجو أن لا نتحول من عبادة الله إلى عبادة آل مبارك . . . من فضلكم إنشروا هذا التعليق لمصلحة مصر لآنكم أمناء على الكلمة . على فكره الشاى بالياسمين مصطلح يعنى الفساد . . . فلنفعل شئ من أجل مصر من اجل أجيالنا القادمة . أرجو من الأخان الإنضمام إلى مسعى البرادعى لتغيير هذا الواقع المؤلم . إننى غعتقد بأن الأخوان الآن فى حالة تسمح لهم بوضع اليد فوق اليد لتمتد لنبى وطناً لا ظالم فية ولا مظلوم . . . و الله","من كل قلبى أهنئ الدكتور [PERSON_1] [PERSON_2] و رفاقه . أولاً أقول للكل , أنا لست مع [ORG_1] أو ضدهم . فهم شركاء فى الوطن مثلهم مثل بقية الناس مسيحيون أو مسلمون أو حتى يهود . . . يجب أن يفهم الجميع بأن الدولة بمؤسساتها و قانونها هى الحامية لكل الناس و ليس الرئيس أو الشخص ؟ ؟ ؟ [PERSON_3] أو ولده لن يتمكنوا من حماية أحد لآن بقائهم يعتمد على النزاعات بين الطوائف ( مسيحى و مسلم ) و ليس الدستور أو القانون ؟ ؟ ؟ الدولة المدنية هى الحل . يا ناس إفهموا الدولة المدنية تحتوى كل عناصر الأمة لا فرق بين مسيحى و مسلم ؟ ؟ ؟ فالدولة المدنية تساوى فى الحقوق و الواجبات . أما ما يدور الأن هو نصرة طرف على طرف أخر و هذا هو سر بقاء الحاكم و مشروعية وجوده يستمدها من إثارة النعرات الطائفية . يا ناس يجب أن تفهموا أن هذه النعرات مسلمين و مسيحيين كما يغزيها النظام تنتقل جيلاً بعد جيل بقوة ثم يأتى يوم ينفلت العقد فلا نجد رابطاً بين أهل الوطن ؟ ؟ لذلك لا بد من رباط قوى يربط الجميع و هو الدولة المدنية التى ينادى بها [PERSON_4] ؟ ؟ ؟ يجب أن نعمل العقل لا العاطفة التى لا تقبل الآخر ؟ ؟ ؟ أنا أريد أن أصل بالفكرة بأن إلتزام [ORG_1] بمبادئ الدولة المدنية فى مساواة الجميع فى الحقوق و الواجبات هو أمر محمود لها بغض النظر عن كونها تتخذ الدين منهجاً و أسلوباً فى التعامل ؟ ؟ ؟ فنحن نرحب بان ياخد المسيحيين منهج المسيح الذى يؤمن به الجميع منهجاً للتعامل ؟ ؟ فكل الأديان تحض على الفضيلة و لا تنفر الناس من بعضها البعض ؟ ؟ ؟ أم إنكم مبسوطين و تحبون شرب الشاى بالياسمين الذى نعيشه الآن . أفهموا من فضلكم ؟ ؟ أفهموا يا بنى وطنى الأعزاء كلنا نحب [LOC_1] و لكن يجب أن نفهم أولاً . و السلام لكل مصرى مسيحى و مسلم فالوطن للجميع و اعبد ماشئت فهذه علاقة بينك و بين من تعبد لا دخل للآخر بها ؟ ؟ ؟ أرجو أن لا نتحول من عبادة الله إلى عبادة آل [PERSON_3] . . . من فضلكم إنشروا هذا التعليق لمصلحة [LOC_1] لآنكم أمناء على الكلمة . على فكره الشاى بالياسمين مصطلح يعنى الفساد . . . فلنفعل شئ من أجل [LOC_1] من اجل أجيالنا القادمة . أرجو من الأخان الإنضمام إلى مسعى [PERSON_4] لتغيير هذا الواقع المؤلم . إننى غعتقد بأن [ORG_1] الآن فى حالة تسمح لهم بوضع اليد فوق اليد لتمتد لنبى وطناً لا ظالم فية ولا مظلوم . . . و الله","[{""start"": 24, ""end"": 28, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عصام"", ""mask_type"": ""PERSON""}, {""start"": 29, ""end"": 36, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""العريان"", ""mask_type"": ""PERSON""}, {""start"": 76, ""end"": 83, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأخوان"", ""mask_type"": ""ORG""}, {""start"": 269, ""end"": 274, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""مبارك"", ""mask_type"": ""PERSON""}, {""start"": 887, ""end"": 895, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}, {""start"": 991, ""end"": 998, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأخوان"", ""mask_type"": ""ORG""}, {""start"": 1403, ""end"": 1406, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1588, ""end"": 1593, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""مبارك"", ""mask_type"": ""PERSON""}, {""start"": 1635, ""end"": 1638, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1730, ""end"": 1733, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 1792, ""end"": 1800, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""البرادعى"", ""mask_type"": ""PERSON""}, {""start"": 1843, ""end"": 1850, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الأخوان"", ""mask_type"": ""ORG""}]"
test_000443,وفي متى 9 : 18 أن البنت كانت قد,وفي متى [NUM_1] : [NUM_2] أن البنت كانت قد,"[{""start"": 8, ""end"": 9, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""9"", ""mask_type"": ""NUM""}, {""start"": 12, ""end"": 14, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""18"", ""mask_type"": ""NUM""}]"
test_000444,بالله عليكم ده شكل رئيس نادى يا جماعة انا اهلاوى بس بجد حزين للأسماعيلى مش متخيل انه يجى يوم يمسك رياسته حته عيل مش فاهم الدنبا ماشية ازاى بس هو ده حال مصر كلها دلوقتى money talk اللى معاه فلوس هو اللى بيحكم و يتريس يا,بالله عليكم ده شكل رئيس نادى يا جماعة انا اهلاوى بس بجد حزين ل[ORG_1] مش متخيل انه يجى يوم يمسك رياسته حته عيل مش فاهم الدنبا ماشية ازاى بس هو ده حال [LOC_1] كلها دلوقتى money talk اللى معاه فلوس هو اللى بيحكم و يتريس يا,"[{""start"": 62, ""end"": 71, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لأسماعيلى"", ""mask_type"": ""ORG""}, {""start"": 152, ""end"": 155, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000445,روحت لانه سوريا مش سوريا تبعت زمان ايام ما كنا نغليهم بالتنين والتلات . . . سوريا صارت زي منتخبناايام الجوهري يعني روحت ورخ ننطس ويتعلم علينا من المنتخبات التلات الا ازا لعبنا بروح جماعيه والمدرب ضم اللعيبيه اللي بستحقو يمثلو منتخبنا,روحت لانه [LOC_1] مش [LOC_1] تبعت زمان ايام ما كنا نغليهم بالتنين والتلات . . . [LOC_1] صارت زي منتخبناايام [PERSON_1] يعني روحت ورخ ننطس ويتعلم علينا من المنتخبات التلات الا ازا لعبنا بروح جماعيه والمدرب ضم اللعيبيه اللي بستحقو يمثلو منتخبنا,"[{""start"": 10, ""end"": 15, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سوريا"", ""mask_type"": ""LOC""}, {""start"": 19, ""end"": 24, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سوريا"", ""mask_type"": ""LOC""}, {""start"": 76, ""end"": 81, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سوريا"", ""mask_type"": ""LOC""}, {""start"": 102, ""end"": 109, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الجوهري"", ""mask_type"": ""PERSON""}]"
test_000446,انزلي شارغ القصر الغيني وخشي عن مستشفي ابو الريش للاطفال من الساعه 6 الصبح والغلابه مستنيين هما واطفالهم علشان يتغالجو باسوا امكانات وبعد كده تغالي اتكلمي عن الحزب,انزلي شارغ [LOC_1] وخشي عن [ORG_1] للاطفال من الساعه [TIME_1] الصبح والغلابه مستنيين هما واطفالهم علشان يتغالجو باسوا امكانات وبعد كده تغالي اتكلمي عن الحزب,"[{""start"": 11, ""end"": 23, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""القصر الغيني"", ""mask_type"": ""LOC""}, {""start"": 32, ""end"": 48, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""مستشفي ابو الريش"", ""mask_type"": ""ORG""}, {""start"": 67, ""end"": 68, ""placeholder"": ""[TIME_1]"", ""surface_form"": ""6"", ""mask_type"": ""TIME""}]"
test_000451,مو اشغلتونا احترموا التخصص . . . وين التخصص الان لماذا لم تحترموه وين فتاوى العلماء الكبار امثال الشيخ ابن باز والعثيمين وال الشيخ هولاء فنيت اعمارهم وهم يطلبون العلم وليس تخصص حاسب ! !,مو اشغلتونا احترموا التخصص . . . وين التخصص الان لماذا لم تحترموه وين فتاوى العلماء الكبار امثال الشيخ [PERSON_1] [PERSON_2] و[PERSON_3] و[PERSON_4] [PERSON_5] هولاء فنيت اعمارهم وهم يطلبون العلم وليس تخصص حاسب ! !,"[{""start"": 103, ""end"": 106, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابن"", ""mask_type"": ""PERSON""}, {""start"": 107, ""end"": 110, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""باز"", ""mask_type"": ""PERSON""}, {""start"": 112, ""end"": 120, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""العثيمين"", ""mask_type"": ""PERSON""}, {""start"": 122, ""end"": 124, ""placeholder"": ""[PERSON_4]"", ""surface_form"": ""ال"", ""mask_type"": ""PERSON""}, {""start"": 125, ""end"": 130, ""placeholder"": ""[PERSON_5]"", ""surface_form"": ""الشيخ"", ""mask_type"": ""PERSON""}]"
test_000453,6 - اتحاد كوره كل اعضاؤه ببطحة على رأسه ضعيف غير محايد يتمسح في نتائج,[NUM_1] - اتحاد كوره كل اعضاؤه ببطحة على رأسه ضعيف غير محايد يتمسح في نتائج,"[{""start"": 0, ""end"": 1, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""6"", ""mask_type"": ""NUM""}]"
test_000454,"وكله كلام فى كلام . . . ياسيدى . . . ياعمى . . . ياعمر ياموسى . . . بص لبلدنا , النهارده حرام .","وكله كلام فى كلام . . . ياسيدى . . . ياعمى . . . ياعمر [PERSON_1] . . . بص لبلدنا , النهارده حرام .","[{""start"": 55, ""end"": 61, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ياموسى"", ""mask_type"": ""PERSON""}]"
test_000456,الهزائم وبالجمله وان شاء الله النصر قادر على الفوز ان شاء,الهزائم وبالجمله وان شاء الله [ORG_1] قادر على الفوز ان شاء,"[{""start"": 30, ""end"": 35, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}]"
test_000458,( سلم سلامات كل البطولات للوحدات,( سلم سلامات كل البطولات ل[ORG_1],"[{""start"": 26, ""end"": 32, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لوحدات"", ""mask_type"": ""ORG""}]"
test_000461,هو ما طلعت نتائج التحقيق بشأن أسباب سقوط الطائرة الرئاسية البولندية . .,هو ما طلعت نتائج التحقيق بشأن أسباب سقوط الطائرة الرئاسية ال[LOC_1]ية . .,"[{""start"": 60, ""end"": 65, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""بولند"", ""mask_type"": ""LOC""}]"
test_000462,حنين يا واد والله على الفريق بس بيتهايئلى انك خايف علشان ميجبوش الحضرى ويقعدك على,حنين يا واد والله على الفريق بس بيتهايئلى انك خايف علشان ميجبوش [PERSON_1] ويقعدك على,"[{""start"": 64, ""end"": 70, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الحضرى"", ""mask_type"": ""PERSON""}]"
test_000463,زكريا سيموكندا منيح اللي استلمت مصاريك والا كان راحت,[PERSON_1] [PERSON_2] منيح اللي استلمت مصاريك والا كان راحت,"[{""start"": 0, ""end"": 5, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""زكريا"", ""mask_type"": ""PERSON""}, {""start"": 6, ""end"": 14, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""سيموكندا"", ""mask_type"": ""PERSON""}]"
test_000464,لكن الحاجة إللي تضيق الصدر وضع الدعيع في هذه المباراة ! ! يأخي يكفي مهزله تشع وأعلنها واعتزل خلاص . . الموسم هذا مستواك كلش مو شي ياعميد لاعبي,لكن الحاجة إللي تضيق الصدر وضع [PERSON_1] في هذه المباراة ! ! يأخي يكفي مهزله تشع وأعلنها واعتزل خلاص . . الموسم هذا مستواك كلش مو شي ياعميد لاعبي,"[{""start"": 31, ""end"": 37, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الدعيع"", ""mask_type"": ""PERSON""}]"
test_000466,بعدها بكير ضايل اكتر من 6 اشهر على امم اسيا بعدين ما في ولا دولة طلبت من الاردن تلعب خلوها على,بعدها بكير ضايل اكتر من [NUM_1] اشهر على امم اسيا بعدين ما في ولا دولة طلبت من [LOC_1] تلعب خلوها على,"[{""start"": 24, ""end"": 25, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""6"", ""mask_type"": ""NUM""}, {""start"": 73, ""end"": 79, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاردن"", ""mask_type"": ""LOC""}]"
test_000472,واللّة قدها ابو رشدان بالتوفيق,واللّة قدها [PERSON_1] بالتوفيق,"[{""start"": 12, ""end"": 21, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابو رشدان"", ""mask_type"": ""PERSON""}]"
test_000473,ممكن سؤال نوجهه إلى المسؤلين بالرئاسه العامه لرعاية الشباب هل سيكون منع الازدواجيه بالعمل من بداية الموسم القادم حتى نرى رياضه نزيهه ومحترمه من الجميع وتبعد الناس عن الشكوك مثلا مسؤل فى نادى ويعمل عضوا فى اتحادى وطنى أتمنى أن يرى النور هذا المنع قريبا لان الوطن فيه الكثير من الكوادر المتازه,ممكن سؤال نوجهه إلى المسؤلين ب[ORG_1] هل سيكون منع الازدواجيه بالعمل من بداية الموسم القادم حتى نرى رياضه نزيهه ومحترمه من الجميع وتبعد الناس عن الشكوك مثلا مسؤل فى نادى ويعمل عضوا فى اتحادى وطنى أتمنى أن يرى النور هذا المنع قريبا لان الوطن فيه الكثير من الكوادر المتازه,"[{""start"": 30, ""end"": 58, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الرئاسه العامه لرعاية الشباب"", ""mask_type"": ""ORG""}]"
test_000477,الاخ الفاشل إبراهيم حسن يتهم الرياضة فى مصر بأنهامنظومة فاشلة والله ماحد فاشل الا هو واللى اساء لمصر رياضياهو المنظومة لو فاشلة لم تحصل مصر على كأس الامم سبع مرات ولا تكون المتربعة على عرش إفريقيا لهذه اللحظة اما الاخ الفاشل واللى حصل منه اليوم ضد لاعبى الشرطة بسب انهم تعاملوا مع المباراة بشرف غير الفرق الاخرىفهذا يدل على فشلهم وان المباريلت التى فزوها كانت كلهابالرشوة هذه الشخصية تسىء الى مصر ومثل هذا الرجل يشطب من سجلات الرياضة الى الابد والدليل ما رأينه اليوم ضد مدرب الشرطةوالفضائح التى رأينها على الملابالصوت والصورة هذه الشخصية اخر من تتكلم على الفساد لانهم سببه,الاخ الفاشل [PERSON_1] يتهم الرياضة فى [LOC_1] بأنهامنظومة فاشلة والله ماحد فاشل الا هو واللى اساء ل[LOC_1] رياضياهو المنظومة لو فاشلة لم تحصل [LOC_1] على كأس الامم [NUM_1] مرات ولا تكون المتربعة على عرش [LOC_2] لهذه اللحظة اما الاخ الفاشل واللى حصل منه اليوم ضد لاعبى [ORG_1] بسب انهم تعاملوا مع المباراة بشرف غير الفرق الاخرىفهذا يدل على فشلهم وان المباريلت التى فزوها كانت كلهابالرشوة هذه الشخصية تسىء الى [LOC_1] ومثل هذا الرجل يشطب من سجلات الرياضة الى الابد والدليل ما رأينه اليوم ضد مدرب [ORG_1]والفضائح التى رأينها على الملابالصوت والصورة هذه الشخصية اخر من تتكلم على الفساد لانهم سببه,"[{""start"": 12, ""end"": 23, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""إبراهيم حسن"", ""mask_type"": ""PERSON""}, {""start"": 40, ""end"": 43, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 97, ""end"": 100, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 136, ""end"": 139, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 154, ""end"": 157, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""سبع"", ""mask_type"": ""NUM""}, {""start"": 189, ""end"": 196, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""إفريقيا"", ""mask_type"": ""LOC""}, {""start"": 254, ""end"": 260, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الشرطة"", ""mask_type"": ""ORG""}, {""start"": 393, ""end"": 396, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}, {""start"": 475, ""end"": 481, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الشرطة"", ""mask_type"": ""ORG""}]"
test_000478,الست الئي عندها 60 عام دي مش تتقي ربنا دي رجيلها والقبر أمال خالت أية للبنات الئي عندها 18 عام حسبي الله ونهم الوكيل فيهم والبلوي الئي بيعملوها دي دمرتم الوطن أنتم والحكومة الشعب هيلقيها منين ولا منين . .,الست الئي عندها [NUM_1] عام دي مش تتقي ربنا دي رجيلها والقبر أمال خالت أية للبنات الئي عندها [NUM_2] عام حسبي الله ونهم الوكيل فيهم والبلوي الئي بيعملوها دي دمرتم الوطن أنتم والحكومة الشعب هيلقيها منين ولا منين . .,"[{""start"": 16, ""end"": 18, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""60"", ""mask_type"": ""NUM""}, {""start"": 88, ""end"": 90, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""18"", ""mask_type"": ""NUM""}]"
test_000479,رغم اني سعودي ولكن لو لم يكن حسام حسن والزمالك عملاقين لما تقدم حسام بالزمالك من مراكز متاخرة الى المركز الثاني وهذا ما ازعج كل الفرق وبتاكيد النادي المتصدر عندما يكون لك منافسين وتاخذ الدوري فانتي قوي ولكن عندما تكون وحيدن فاكيد انك الاضعف لانك لن ترا,رغم اني [LOC_1] ولكن لو لم يكن [PERSON_1] [PERSON_2] و[ORG_1] عملاقين لما تقدم [PERSON_1] ب[ORG_1] من مراكز متاخرة الى المركز الثاني وهذا ما ازعج كل الفرق وبتاكيد النادي المتصدر عندما يكون لك منافسين وتاخذ الدوري فانتي قوي ولكن عندما تكون وحيدن فاكيد انك الاضعف لانك لن ترا,"[{""start"": 8, ""end"": 13, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""سعودي"", ""mask_type"": ""LOC""}, {""start"": 29, ""end"": 33, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسام"", ""mask_type"": ""PERSON""}, {""start"": 34, ""end"": 37, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""حسن"", ""mask_type"": ""PERSON""}, {""start"": 39, ""end"": 46, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}, {""start"": 64, ""end"": 68, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""حسام"", ""mask_type"": ""PERSON""}, {""start"": 70, ""end"": 77, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}]"
